#;application/x-mathcad
%;application/x-trash
123;application/vnd.lotus-1-2-3
manifest;text/cache-manifest
map;application/x-navimap
mar;application/octet-stream
markdown;text/markdown
mathml;application/mathml+xml
mb;application/mathematica
mbd;application/x-mbedlet
mbk;application/vnd.mobius.mbk
mbox;application/mbox
mc$;application/x-magic-cap-package-1.0
mc1;application/vnd.medcalcdata
mcd;application/vnd.mcd
mcf;image/x-vasa
mcif;x-chemical/x-mmcif
mcm;x-chemical/x-macmolecule
mcp;application/x-netmc
mcurl;text/vnd.curl.mcurl
md;text/markdown
mda;application/x-msaccess
mdb;application/x-msaccess
mdc;application/vnd.marlin.drm.mdcf
mde;application/x-msaccess
mdf;application/x-msaccess
mdi;image/vnd.ms-modi
mdp;application/dash+xml
mdx;application/x-genesis-rom
me;application/x-troff-me
med;audio/x-mod
mesh;model/mesh
meta4;application/metalink4+xml
metalink;application/x-metalink+xml
mets;application/mets+xml
mf4;application/mf4
mfm;application/vnd.mfmp
mft;application/rpki-manifest
mgp;application/vnd.osgeo.mapguide.package
mgz;application/vnd.proteus.magazine
mht;message/rfc822
mhtml;message/rfc822
mid;audio/sp-midi
midi;audio/x-midi
mie;application/x-mie
mif;application/vnd.mif
mime;message/rfc822
minipsf;audio/x-minipsf
miz;text/mizar
mj2;video/mj2
mjf;audio/x-vnd.audioexplosion.mjuicemediafile
mjp2;video/mj2
mjpg;video/x-motion-jpeg
mk3d;video/x-matroska
mk;text/x-makefile
mka;audio/x-matroska
mkd;text/x-markdown
mks;video/x-matroska
mkv;video/x-matroska
ml;text/x-ocaml
mli;text/x-ocaml
mlp;audio/vnd.dolby.mlp
mm;application/x-freemind
mmd;application/vnd.chipnuts.karaoke-mmd
mmdb;application/vnd.maxmind.maxmind-db
mme;application/x-base64
mmf;application/vnd.smaf
mml;text/x-mathml
mmod;x-chemical/x-macromodel-input
mmr;image/vnd.fujixerox.edmics-mmr
mng;video/x-mng
mny;application/x-msmoney
mo3;audio/x-mo3
mo;application/x-gettext-translation
mobi;application/x-mobipocket-ebook
moc;text/x-moc
mod;application/xml-dtd
model-inter;application/vnd.vd-study
mods;application/mods+xml
mof;text/x-mof
mol2;x-chemical/x-mol2
mol;x-chemical/x-mdl-molfile
moml;model/vnd.moml+xml
moo;x-chemical/x-mopac-out
moov;video/quicktime
mop;x-chemical/x-mopac-input
mopcrt;x-chemical/x-mopac-input
mov;video/quicktime
movie;video/x-sgi-movie
mp+;audio/x-musepack
mp1;audio/mpeg
mp21;application/mp21
mp2;audio/mpeg
mp2a;audio/mpeg
mp3;audio/mpeg
mp4;application/mp4
mp4a;audio/mp4
mp4s;application/mp4
mp4v;video/mp4
mpa;audio/mpeg
mpc;application/vnd.mophun.certificate
mpd;application/dash+xml
mpdd;application/dashdelta
mpe;video/mpeg
mpeg;video/mpeg
mpega;audio/mpeg
mpf;application/media-policy-dataset+xml
mpg4;application/mp4
mpg;video/mpeg
mpga;audio/mpeg
mpkg;application/vnd.apple.installer+xml
mpl;video/mp2t
mpls;video/mp2t
mpm;application/vnd.blueice.multipass
mpn;application/vnd.mophun.application
mpp;application/vnd.ms-project
mpt;application/vnd.ms-project
mpv;video/x-matroska
mpx;application/x-project
mpy;application/vnd.ibm.minipay
mqy;application/vnd.mobius.mqy
mrc;application/marc
mrcx;application/marcxml+xml
mrl;text/x-mrml
mrml;text/x-mrml
mrw;image/x-minolta-mrw
ms;application/x-troff-ms
msa;application/vnd.msa-disk-image
mscml;application/mediaservercontrol+xml
msd;application/vnd.fdsn.mseed
mseed;application/vnd.fdsn.mseed
mseq;application/vnd.mseq
msf;application/vnd.epson.msf
msh;model/mesh
msi;application/x-msi
msl;application/vnd.mobius.msl
msm;model/vnd.gs-gdl
msod;image/x-msod
msty;application/vnd.muvee.style
msx;application/x-msx-rom
mtm;audio/x-mod
mts;model/vnd.mts
multitrack;audio/vnd.presonus.multitrack
mup;text/x-mup
mus;application/vnd.musician
musd;application/mmt-usd+xml
musicxml;application/vnd.recordare.musicxml+xml
mv;video/x-sgi-movie
mvb;x-chemical/x-mopac-vib
mvt;application/vnd.mapbox-vector-tile
mwc;application/vnd.dpgraph
mwf;application/vnd.mfer
mxf;application/mxf
mxi;application/vnd.vd-study
mxl;application/vnd.recordare.musicxml
mxmf;audio/mobile-xmf
mxml;application/xhtml-voice+xml
mxs;application/vnd.triscape.mxs
mxu;video/vnd-mpegurl
my;audio/x-make
mzz;application/x-vnd.audioexplosion.mzz
n-gage;application/vnd.nokia.n-gage.symbian.install
n3;text/n3
n64;application/x-n64-rom
nap;image/naplps
naplps;image/naplps
nb;application/mathematica
nbp;application/vnd.wolfram.player
nc;application/x-netcdf
ncm;application/vnd.nokia.configuration-message
ncx;application/x-dtbncx+xml
nds;application/vnd.nintendo.nitro.rom
nef;image/x-nikon-nef
nes;application/x-nes-rom
nez;application/x-nes-rom
nfo;text/x-nfo
ngdat;application/vnd.nokia.n-gage.data
nif;image/x-niff
niff;image/x-niff
nim;video/vnd.nokia.interleaved-multimedia
nitf;application/vnd.nitf
nix;application/x-mix-transfer
nlu;application/vnd.neurolanguage.nlu
nml;application/vnd.enliven
nnd;application/vnd.noblenet-directory
nns;application/vnd.noblenet-sealer
nnw;application/vnd.noblenet-web
not;text/x-mup
notebook;application/vnd.smart.notebook
npx;image/vnd.net-fpx
nq;application/n-quads
nsc;application/x-conference
nsf;application/vnd.lotus-notes
nsv;video/x-nsv
nt;application/n-triples
ntf;application/vnd.nitf
nvd;application/x-navidoc
nwc;application/x-nwc
nws;message/rfc822
nzb;application/x-nzb
o;application/x-object
oa2;application/vnd.fujitsu.oasys2
oa3;application/vnd.fujitsu.oasys3
oas;application/vnd.fujitsu.oasys
obd;application/x-msbinder
obg;application/vnd.openblox.game-binary
obgx;application/vnd.openblox.game+xml
obj;application/x-tgif
ocl;text/x-ocl
oda;application/oda
odb;application/vnd.oasis.opendocument.database
odc;application/vnd.oasis.opendocument.chart
odf;application/vnd.oasis.opendocument.formula
odft;application/vnd.oasis.opendocument.formula-template
odg;application/vnd.oasis.opendocument.graphics
odi;application/vnd.oasis.opendocument.image
odm;application/vnd.oasis.opendocument.text-master
odp;application/vnd.oasis.opendocument.presentation
ods;application/vnd.oasis.opendocument.spreadsheet
odt;application/vnd.oasis.opendocument.text
odx;application/odx
oeb;application/vnd.openeye.oeb
oga;audio/ogg
ogex;model/vnd.opengex
ogg;audio/ogg
ogm;video/x-ogm+ogg
ogv;video/ogg
ogx;application/ogg
old;application/x-trash
oleo;application/x-oleo
omc;application/x-omc
omcd;application/x-omcdatamaker
omcr;application/x-omcregerator
omdoc;application/x-omdoc+xml
omg;audio/atrac-advanced-lossless
onepkg;application/x-onenote
onetmp;application/x-onenote
onetoc2;application/x-onenote
onetoc;application/x-onenote
ooc;text/x-ooc
opf;application/oebps-package+xml
opml;text/x-opml
oprc;application/vnd.palm
opus;audio/ogg
or3;application/vnd.lotus-organizer
or;application/vnd.etsi.asic-e+zip
ora;image/x-openraster
orf;image/x-olympus-orf
org;application/vnd.lotus-organizer
orq;application/ocsp-request
ors;application/ocsp-response
osf;application/vnd.yamaha.openscoreformat
osfpvg;application/vnd.yamaha.openscoreformat.osfpvg+xml
osm;application/vnd.openstreetmap.data+xml
otc;application/vnd.oasis.opendocument.chart-template
otf;font/otf
otg;application/vnd.oasis.opendocument.graphics-template
oth;application/vnd.oasis.opendocument.text-web
oti;application/vnd.oasis.opendocument.image-template
otm;application/vnd.oasis.opendocument.text-master
otp;application/vnd.oasis.opendocument.presentation-template
ots;application/vnd.oasis.opendocument.spreadsheet-template
ott;application/vnd.oasis.opendocument.text-template
owl;application/vnd.biopax.rdf+xml
owx;application/x-owl+xml
oxlicg;application/vnd.oxli.countgraph
oxps;application/oxps
oxt;application/vnd.openofficeorg.extension
oza;application/x-oz-application
p10;application/pkcs10
p12;application/pkcs12
p65;application/x-pagemaker
p7a;application/x-pkcs7-signature
p7b;application/x-pkcs7-certificates
p7c;application/pkcs7-mime
p7m;application/pkcs7-mime
p7r;application/x-pkcs7-certreqresp
p7s;application/pkcs7-signature
p8;application/pkcs8
p8e;application/pkcs8-encrypted
p;text/x-pascal
pac;application/x-ns-proxy-autoconfig
pack;application/x-java-pack200
package;application/vnd.autopackage
pak;application/x-pak
par2;application/x-par2
part;application/x-pro_eng
pas;text/x-pascal
pat;image/x-coreldrawpattern
patch;text/x-diff
paw;application/vnd.pawaafile
pbd;application/vnd.powerbuilder6
pbm;image/x-portable-bitmap
pcap;application/vnd.tcpdump.pcap
pcd;image/x-photo-cd
pce;application/x-pc-engine-rom
pcf.z;application/x-font
pcf;application/x-font
pcl;application/vnd.hp-pcl
pclxl;application/vnd.hp-pclxl
pct;image/x-pict
pcurl;application/vnd.curl.pcurl
pcx;image/vnd.zbrush.pcx
pdb;application/vnd.palm
pdc;application/x-aportisdoc
pdf;application/pdf
pdx;application/pdx
pef;image/x-pentax-pef
pem;application/x-x509-ca-cert
perl;application/x-perl
pfa;application/x-font
pfb;application/x-font
pfm;application/x-font-type1
pfr;application/vnd.dvb.pfr
pfunk;audio/x-make
pfx;application/pkcs12
pgb;image/vnd.globalgraphics.pgb
pgm;image/x-portable-graymap
pgn;application/vnd.chess-pgn
pgp;application/pgp-signature
php3;application/x-httpd-php3
php3p;application/x-httpd-php3-preprocessed
php4;application/x-httpd-php4
php5;application/x-httpd-php5
php;application/x-httpd-php
phps;application/x-httpd-php-source
pht;application/x-httpd-php
phtml;application/x-httpd-php
pic;image/vnd.radiance
pict1;image/x-pict
pict2;image/x-pict
pict;image/x-pict
pil;application/vnd.piaccess.application-licence
pk;application/x-tex-pk
pkd;application/vnd.fints
pkg;application/vnd.apple.installer+xml
pki;application/pkixcmp
pkipath;application/pkix-pkipath
pko;application/vnd.ms-pki.pko
pkr;application/pgp-keys
pl;application/x-perl
pla;audio/x-iriver-pla
plb;application/vnd.3gpp.pic-bw-large
plc;application/vnd.mobius.plc
plf;application/vnd.pocketlearn
plj;audio/vnd.everad.plj
pln;application/x-planperfect
plp;application/vnd.panoply
pls;audio/x-scpls
plt;application/vnd.hp-hpgl
plx;application/x-pixclscript
pm4;application/x-pagemaker
pm5;application/x-pagemaker
pm6;application/x-pagemaker
pm;application/x-pagemaker
pmd;application/x-pagemaker
pml;application/vnd.ctc-posml
png;image/png
pnm;image/x-portable-anymap
pntg;image/x-macpaint
po;text/x-gettext-translation
pod;application/x-perl
por;application/x-spss-por
portpkg;application/vnd.macports.portpkg
pot;application/vnd.ms-powerpoint
potm;application/vnd.ms-powerpoint.template.macroenabled.12
potx;application/vnd.openxmlformats-officedocument.presentationml-template
pov;model/x-pov
ppa;application/vnd.ms-powerpoint
ppam;application/vnd.ms-powerpoint.addin.macroenabled.12
ppd;application/vnd.cups-ppd
ppkg;application/vnd.xmpie.ppkg
ppm;image/x-portable-pixmap
pps;application/vnd.ms-powerpoint
ppsm;application/vnd.ms-powerpoint.slideshow.macroenabled.12
ppsx;application/vnd.openxmlformats-officedocument.presentationml.slideshow
ppt;application/vnd.ms-powerpoint
pptm;application/vnd.ms-powerpoint.presentation.macroenabled.12
pptx;application/vnd.openxmlformats-officedocument.presentationml.presentation
ppz;application/x-mspowerpoint
pqa;application/vnd.palm
prc;application/vnd.palm
pre;application/vnd.lotus-freelance
preminet;application/vnd.preminet
prf;application/x-pics-rules
provx;application/provenance+xml
prt;x-chemical/x-ncbi-asn1-ascii
prz;application/vnd.lotus-freelance
ps-z;application/postscript
ps;application/postscript
psb;application/vnd.3gpp.pic-bw-small
psd;image/vnd.adobe.photoshop
pseg3820;application/vnd.ibm.modcap
psf;application/x-font-linux-psf
psflib;audio/x-psflib
psid;audio/prs.sid
pskcxml;application/pskc+xml
psw;application/x-pocket-word
pt5;application/x-pagemaker
pti;application/vnd.pvi.ptid1
ptid;application/vnd.pvi.ptid1
pub;application/x-mspublisher
pvb;application/vnd.3gpp.pic-bw-var
pvu;x-paleovu/x-pv
pw;application/x-pw
pwn;application/vnd.3m.post-it-notes
pwz;application/vnd.ms-powerpoint
py;application/x-python
pya;audio/vnd.ms-playready.media.pya
pyc;application/x-python-code
pyo;application/x-python-code
pyv;video/vnd.ms-playready.media.pyv
pyx;text/x-python
qam;application/vnd.epson.quickanime
qbo;application/vnd.intu.qbo
qca;application/vnd.ericsson.quickcall
qcall;application/vnd.ericsson.quickcall
qcp;audio/evrc-qcp
qd3;x-world/x-3dmf
qd3d;x-world/x-3dmf
qfx;application/vnd.intu.qfx
qgs;application/x-qgis
qif;image/x-quicktime
qml;text/x-qml
qmlproject;text/x-qml
qmltypes;text/x-qml
qp;application/x-qpress
qps;application/vnd.publishare-delta-tree
qt;video/quicktime
qtc;video/x-qtc
qti;image/x-quicktime
qtif;image/x-quicktime
qtl;application/x-quicktimeplayer
qtvr;video/quicktime
quiz;application/vnd.quobject-quoxdocument
quox;application/vnd.quobject-quoxdocument
qvd;application/vnd.theqvd
qwd;application/vnd.quark.quarkxpress
qwt;application/vnd.quark.quarkxpress
qxb;application/vnd.quark.quarkxpress
qxd;application/vnd.quark.quarkxpress
qxl;application/vnd.quark.quarkxpress
qxt;application/vnd.quark.quarkxpress
ra;audio/x-pn-realaudio
raf;image/x-fuji-raf
ram;audio/x-pn-realaudio
rapd;application/route-apd+xml
rar;application/vnd.rar
ras;image/x-cmu-raster
rast;image/x-cmu-raster
raw-disk-image;application/x-raw-disk-image
raw;image/x-panasonic-raw
rax;audio/vnd.rn-realaudio
rb;application/x-ruby
rbw;application/x-ruby
rcprofile;application/vnd.ipunplugged.rcprofile
rct;application/prs.nprend
rd;x-chemical/x-mdl-rdfile
rdf-crypt;application/prs.rdf-xml-crypt
rdf;application/rdf+xml
rdfs;application/rdf+xml
rdz;application/vnd.data-vision.rdz
reg;text/x-ms-regedit
rej;text/x-reject
relo;application/p2p-overlay+xml
rep;application/vnd.businessobjects
req;application/vnd.nervana
request;application/vnd.nervana
res;application/x-dtbresource+xml
rexx;text/x-script.rexx
rf;image/vnd.rn-realflash
rfcxml;application/rfc+xml
rgb;image/x-rgb
rgbe;image/vnd.radiance
rhtml;application/x-html+ruby
rif;application/reginfo+xml
rip;audio/vnd.rip
ris;application/x-research-info-systems
rl;application/resource-lists+xml
rlc;image/vnd.fujixerox.edmics-rlc
rld;application/resource-lists-diff+xml
rle;image/x-rle
rm;audio/vnd.hns.audio
rmi;audio/x-midi
rmj;application/vnd.rn-realmedia
rmm;audio/x-pn-realaudio
rmp;audio/x-pn-realaudio-plugin
rms;application/vnd.jcp.javame.midlet-rms
rmvb;application/vnd.rn-realmedia-vbr
rmx;application/vnd.rn-realmedia
rnc;application/relax-ng-compact-syntax
rnd;application/prs.nprend
rng;application/x-ringing-tones
rnx;application/vnd.rn-realplayer
roa;application/rpki-roa
roff;application/x-troff
ros;x-chemical/x-rosdal
rp9;application/vnd.cloanto.rp9
rp;image/vnd.rn-realpix
rpm;application/x-redhat-package-manager
rpss;application/vnd.nokia.radio-presets
rpst;application/vnd.nokia.radio-preset
rq;application/sparql-query
rs;application/rls-services+xml
rsd;application/x-rsd+xml
rsheet;application/urc-ressheet+xml
rsm;model/vnd.gs-gdl
rss;application/x-rss+xml
rst;text/prs.fallenstein.rst
rt;text/richtext
rtf;application/rtf
rtx;text/richtext
rusd;application/route-usd+xml
rv;video/vnd.rn-realvideo
rvx;video/vnd.rn-realvideo
rw2;image/x-panasonic-raw2
rxn;x-chemical/x-mdl-rxnfile
s11;video/vnd.sealed.mpeg1
s14;video/vnd.sealed.mpeg4
s1a;application/vnd.sealedmedia.softseal-pdf
s1e;application/vnd.sealed-xls
s1g;image/vnd.sealedmedia.softseal-gif
s1h;application/vnd.sealedmedia.softseal-html
s1j;image/vnd.sealedmedia.softseal-jpg
s1m;audio/vnd.sealedmedia.softseal-mpeg
s1n;image/vnd.sealed-png
s1p;application/vnd.sealed-ppt
s1q;video/vnd.sealedmedia.softseal-mov
s1w;application/vnd.sealed-doc
s3df;application/vnd.sealed.3df
s3m;audio/x-s3m
s;text/x-asm
sac;application/tamp-sequence-adjust-confirm
saf;application/vnd.yamaha.smaf-audio
sam;application/x-amipro
sami;application/x-sami
sav;application/x-spss
saveme;application/octet-stream
sbk;application/x-tbook
sbml;application/sbml+xml
sbs;application/x-spss
sc;application/vnd.ibm.secure-container
scala;text/x-scala
scd;application/vnd.scribus
sce;application/vnd.etsi.asic-e+zip
scim;application/scim+json
scld;application/vnd.doremir.scorecloud-binary-document
scm;application/scim+json
scq;application/scvp-cv-request
scr;application/x-silverlight
scs;application/vnd.etsi.asic-s+zip
scsf;application/vnd.sealed.csf
sct;text/x-scriptlet
scurl;text/vnd.curl.scurl
sd2;audio/x-sd2
sd;x-chemical/x-mdl-sdfile
sda;application/vnd.stardivision.draw
sdc;application/vnd.stardivision.calc
sdd;application/vnd.stardivision.impress
sdf;application/vnd.kinar
sdkd;application/vnd.solent.sdkm+xml
sdkm;application/vnd.solent.sdkm+xml
sdml;text/plain
sdo;application/vnd.sealed-doc
sdoc;application/vnd.sealed-doc
sdp;application/sdp
sdr;application/x-sounder
sds;application/vnd.stardivision.chart
sdw;application/vnd.stardivision.writer
sea;application/x-sea
see;application/vnd.seemail
seed;application/vnd.fdsn.mseed
sem;application/vnd.sealed-eml
sema;application/vnd.sema
semd;application/vnd.semd
semf;application/vnd.semf
seml;application/vnd.sealed-eml
ser;application/x-java-serialized-object
set;application/x-set
setpay;application/set-payment-initiation
setreg;application/set-registration-initiation
sfc;application/vnd.nintendo.snes.rom
sfd-hdstx;application/vnd.hydrostatix.sof-data
sfd;application/vnd.font-fontforge-sfd
sfs;application/vnd.spotfire.sfs
sfv;text/x-sfv
sg;application/x-sms-rom
sgb;application/x-gameboy-rom
sgf;application/x-go-sgf
sgi;image/vnd.sealedmedia.softseal-gif
sgif;image/vnd.sealedmedia.softseal-gif
sgl;application/vnd.stardivision.writer-global
sgm;text/sgml
sgml;text/sgml
sh;application/x-sh
shape;application/x-dia-shape
shar;application/x-shar
shf;application/shf+xml
shn;application/x-shorten
shp;application/x-qgis
shtml;text/html
shx;application/x-qgis
si;text/vnd.wap.si
siag;application/x-siag
sic;application/vnd.wap.sic
sid;audio/prs.sid
sieve;application/sieve
sig;application/pgp-signature
sik;application/x-trash
sil;audio/x-silk
silo;model/mesh
sis;application/vnd.symbian.install
sisx;x-epoc/x-sisx-app
sit;application/x-stuffit
sitx;application/x-stuffit
siv;application/sieve
sjp;image/vnd.sealedmedia.softseal-jpg
sjpg;image/vnd.sealedmedia.softseal-jpg
sk1;image/x-skencil
sk;image/x-skencil
skd;application/x-koan
skm;application/x-koan
skp;application/x-koan
skr;application/pgp-keys
skt;application/x-koan
sl;text/vnd.wap.sl
sla;application/vnd.scribus
slaz;application/vnd.scribus
slc;application/vnd.wap-slc
sldm;application/vnd.ms-powerpoint.slide.macroenabled.12
sldx;application/vnd.openxmlformats-officedocument.presentationml.slide
slk;text/x-spreadsheet
sls;application/route-s-tsid+xml
slt;application/vnd.epson.salt
sm;application/vnd.stepmania.stepchart
smaf;application/x-smaf
smc;application/vnd.nintendo.snes.rom
smd;application/vnd.stardivision.mail
smf;application/vnd.stardivision.math
smh;application/vnd.sealed-mht
smht;application/vnd.sealed-mht
smi;application/smil
smil;application/smil
smk;video/vnd.radgamettools.smacker
sml;application/smil
smo;video/vnd.sealedmedia.softseal-mov
smov;video/vnd.sealedmedia.softseal-mov
smp3;audio/vnd.sealedmedia.softseal-mpeg
smp;audio/vnd.sealedmedia.softseal-mpeg
smpg;video/vnd.sealed.mpeg1
sms;application/vnd.3gpp.sms
smv;audio/smv
smzip;application/vnd.stepmania.package
snd;audio/basic
snf;application/x-font-snf
so;application/x-sharedlib
soa;text/dns
soc;application/sgml-open-catalog
sol;application/x-solids
spc;x-chemical/x-galactic-spc
spd;application/vnd.sealedmedia.softseal-pdf
spdf;application/vnd.sealedmedia.softseal-pdf
spec;text/x-rpm-spec
spf;application/vnd.yamaha.smaf-phrase
spl;application/x-futuresplash
spm;application/x-source-rpm
spn;image/vnd.sealed-png
spng;image/vnd.sealed-png
spo;text/vnd.in3d.spot
spot;text/vnd.in3d.spot
spp;application/vnd.sealed-ppt
sppt;application/vnd.sealed-ppt
spq;application/scvp-vp-request
spr;application/x-sprite
sprite;application/x-sprite
sps;application/x-spss
spx;audio/ogg
sql;application/sql
sr2;image/x-sony-sr2
sr;application/vnd.sigrok.session
src;application/x-wais-source
srf;image/x-sony-srf
srt;application/x-subrip
sru;application/sru+xml
srx;application/sparql-results+xml
ss;text/x-scheme
ssa;text/x-ssa
ssdl;application/x-ssdl+xml
sse;application/vnd.kodak-descriptor
ssf;application/vnd.epson.ssf
ssi;text/x-server-parsed-html
ssm;application/x-streamingmedia
ssml;application/ssml+xml
sst;application/vnd.ms-pki.certstore
ssw;video/vnd.sealed-swf
sswf;video/vnd.sealed-swf
st;application/vnd.sailingtracker.track
stc;application/vnd.sun.xml.calc.template
std;application/vnd.sun.xml.draw.template
step;application/x-step
stf;application/vnd.wt.stf
sti;application/vnd.sun.xml.impress.template
stif;application/vnd.sealed-tiff
stk;application/hyperstudio
stl;application/vnd.ms-pki.stl
stm;application/vnd.sealedmedia.softseal-html
stml;application/vnd.sealedmedia.softseal-html
stp;application/x-step
str;application/vnd.pg.format
study-inter;application/vnd.vd-study
stw;application/vnd.sun.xml.writer.template
sty;text/x-tex
sub;image/vnd.dvb.subtitle
sun;image/x-sun-raster
sus;application/vnd.sus-calendar
susp;application/vnd.sus-calendar
sv4cpio;application/x-sv4cpio
sv4crc;application/x-sv4crc
sv;text/x-svsrc
svc;application/vnd.dvb_service
svd;application/vnd.svd
svf;image/vnd.dwg
svg;image/svg+xml
svgz;image/svg+xml
svh;text/x-svhdr
svr;application/x-world
sw;x-chemical/x-swissprot
swa;application/x-director
swf;application/vnd.adobe.flash-movie
swfl;application/x-shockwave-flash
swi;application/vnd.arastra.swi
swm;application/x-ms-wim
sxc;application/vnd.sun.xml.calc
sxd;application/vnd.sun.xml.draw
sxg;application/vnd.sun.xml.writer.global
sxi;application/vnd.vd-study
sxl;application/vnd.sealed-xls
sxls;application/vnd.sealed-xls
sxm;application/vnd.sun.xml.math
sxw;application/vnd.sun.xml.writer
sylk;text/x-spreadsheet
t2t;text/x-txt2tags
t3;application/x-t3vm-image
t;application/x-troff
tag;text/prs.lines.tag
taglet;application/vnd.mynfc
talk;text/x-speech
tam;application/vnd.onepager
tamp;application/vnd.onepagertamp
tamx;application/vnd.onepagertamx
tao;application/vnd.tao.intent-module-archive
tap;image/vnd.tencent.tap
tar;application/x-tar
tat;application/vnd.onepagertat
tatp;application/vnd.onepagertatp
tatx;application/vnd.onepagertatx
tau;application/tamp-apex-update
taz;application/x-gtar
tb2;application/x-bzip-compressed-tar
tbk;application/x-toolbook
tbz2;application/x-gtar
tbz;application/x-gtar
tcap;application/vnd.3gpp2.tcap
tcl;application/x-tcl
tcsh;text/x-script.tcsh
tcu;application/tamp-community-update
td;application/urc-targetdesc+xml
teacher;application/vnd.smart.teacher
tei;application/tei+xml
teicorpus;application/tei+xml
ter;application/tamp-error
tex;application/x-tex
texi;application/x-texinfo
texinfo;application/x-texinfo
text;application/x-plain
tfi;application/thraud+xml
tfm;application/x-tex-tfm
tga;image/x-targa
tgf;x-chemical/x-mdl-tgf
tgz;application/x-gtar
theme;application/x-theme
themepack;application/x-windows-themepack
thmx;application/vnd.ms-officetheme
tif;image/tiff
tiff;image/tiff
tk;text/x-tcl
tlclient;application/vnd.cendio.thinlinc.clientconf
tlrz;application/x-lrzip-compressed-tar
tlz;application/x-lzma-compressed-tar
tm;text/x-texmacs
tmo;application/vnd.tmobile-livetv
tnef;application/vnd.ms-tnef
tnf;application/vnd.ms-tnef
toc;application/x-cdrdao-toc
torrent;application/x-bittorrent
tpic;image/x-tga
tpl;application/vnd.groove-tool-template
tpt;application/vnd.trid.tpt
tr;application/x-troff
tra;application/vnd.trueapp
tree;application/vnd.rainstor.data
trig;application/trig
trm;application/x-msterminal
ts;text/vnd.trolltech.linguist
tsa;application/tamp-sequence-adjust
tsd;application/timestamped-data
tsi;audio/x-tsp-audio
tsp;application/x-dsptype
tsq;application/tamp-status-query
tsr;application/tamp-status-response
tst;application/vnd.etsi.timestamp-token
tsv;text/tab-separated-values
tta;audio/x-tta
ttc;font/collection
ttf;font/ttf
ttl;text/turtle
ttml;application/ttml+xml
ttx;application/x-font-ttx
tuc;application/tamp-update-confirm
tur;application/tamp-update
turbot;image/x-florian
twd;application/vnd.simtech-mindmapper
twds;application/vnd.simtech-mindmapper
txd;application/vnd.genomatix.tuxedo
txf;application/vnd.mobius.txf
txt;text/plain
txz;application/x-xz-compressed-tar
tzo;application/x-tzo
u32;application/x-authorware-bin
u8dsn;message/global-delivery-status
u8mdn;message/global-disposition-notification
u8msg;message/global
udeb;application/vnd.debian.binary-package
ufd;application/vnd.ufdl
ufdl;application/vnd.ufdl
ufraw;application/x-ufraw
ui;application/x-designer
uil;text/x-uil
uis;application/urc-uisocketdesc+xml
uls;text/x-iuls
ult;audio/x-mod
ulx;application/x-glulx
umj;application/vnd.umajin
unf;application/x-nes-rom
uni;text/uri-list
unif;application/x-nes-rom
unis;text/uri-list
unityweb;application/vnd.unity
unv;application/x-i-deas
uo;application/vnd.uoml+xml
uoml;application/vnd.uoml+xml
upa;application/vnd.fints
uri;text/uri-list
uric;text/vnd.si.uricatalogue
urim;application/vnd.uri-map
urimap;application/vnd.uri-map
uris;text/uri-list
url;application/x-mswinurl
urls;text/uri-list
ustar;application/x-ustar
utz;application/vnd.uiq.theme
uu;text/x-uuencode
uue;text/x-uuencode
uva;audio/vnd.dece.audio
uvd;application/vnd.dece.data
uvf;application/vnd.dece.data
uvg;image/vnd.dece.graphic
uvh;video/vnd.dece.hd
uvi;image/vnd.dece.graphic
uvm;video/vnd.dece.mobile
uvp;video/vnd.dece.pd
uvs;video/vnd.dece.sd
uvt;application/vnd.dece.ttml+xml
uvu;video/vnd.dece-mp4
uvv;video/vnd.dece.video
uvva;audio/vnd.dece.audio
uvvd;application/vnd.dece.data
uvvf;application/vnd.dece.data
uvvg;image/vnd.dece.graphic
uvvh;video/vnd.dece.hd
uvvi;image/vnd.dece.graphic
uvvm;video/vnd.dece.mobile
uvvp;video/vnd.dece.pd
uvvs;video/vnd.dece.sd
uvvt;application/vnd.dece.ttml+xml
uvvu;video/vnd.dece-mp4
uvvv;video/vnd.dece.video
uvvx;application/vnd.dece.unspecified
uvvz;application/vnd.dece-zip
uvx;application/vnd.dece.unspecified
uvz;application/vnd.dece-zip
v64;application/x-n64-rom
v;text/x-verilog
val;x-chemical/x-ncbi-asn1-binary
vala;text/x-vala
vapi;text/x-vala
vbk;audio/vnd.nortel.vbk
vcard;text/vcard
vcd;application/x-cdlink
vcf;text/vcard
vcg;application/vnd.groove-vcard
vcs;text/x-vcalendar
vct;text/vcard
vcx;application/vnd.vcx
vd;application/vividence.scriptfile
vda;application/x-vda
vdo;video/x-vdo
vew;application/x-groupwise
vfr;application/vnd.tml
vhd;text/x-vhdl
vhdl;text/x-vhdl
viaframe;application/vnd.tml
vis;application/vnd.informix-visionary
viv;video/vnd.vivo
vivo;video/vnd.vivo
vlc;audio/x-mpegurl
vmd;x-chemical/x-vmd
vmf;application/x-vocaltec-media-file
vms;x-chemical/x-vamas-iso14976
vmt;application/vnd.valve.source.material
vob;video/x-ms-vob
voc;audio/x-voc
vor;application/vnd.stardivision.writer
vos;video/x-vosaic
vox;application/x-authorware-bin
vqe;audio/x-twinvq-plugin
vqf;audio/x-twinvq
vql;audio/x-twinvq-plugin
vrm;x-world/x-vrml
vrml;model/vrml
vrt;x-world/x-vrt
vsc;application/vnd.vidsoft.vidconference
vsd;application/vnd.visio
